district,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5
vizianagaram,32.985874,7.4437537,21.730474,44.375462,132.21132,25.440157,220179.4433,4.729671,66.041527,91.095825,91.579956,1.7007661,288.0923553,31.112352,5.648767,40.459396,105.98791,21.310898,17410.68721,4.9210548,0.39149439,77.202377,12.048297,42.068737,0.86592412,1504.154867,49.027088,0.83484197,5.9372997,31.413509,23.375526,4.8253632,50004.477,1792.2472,1.7949867,26.223412,andhra pradesh,58.318321,32.027199,1.2786334,6.0961003,65.327744,2.8169556,42323.75967,19.521927,80.478073,4.3961926,74.238106,17.799669,7.9622283,32.777504,15.669757,56.521084,20.755022,46.688576,61.341751,1266.239391,32.985874,7.4437537,21.730474,76.451035,25.440157,220179.44,4.729671,66.041527,66.041527,100.0,91.095825,91.579956,76.918457,8.341156,37.533875,14.333484,10.697882,0.74921072,24.560591,24.970379,54.067856,63.738007,38.836773,3.8147216,3.9487095,12.792562,39.294228,28.037163,22.14473,7.7079325,288.0923553
visakhapatnam,32.465359,9.857934,14.89919,42.538155,156.71466,47.145115,461812.932,3.956676,57.892464,90.807632,91.267052,1.6685861,537.733753,31.117655,6.5879803,32.760151,122.73492,52.314014,49611.60017,4.7792473,0.34998021,73.290596,8.3564901,39.685741,0.94132143,2817.876279,51.121891,0.7272647,7.1119876,31.333624,49.729565,4.3679619,115666.52,3355.6101,3.2699537,33.979736,andhra pradesh,23.826767,31.848814,1.528358,7.4694238,73.96386,3.434119,430964.3378,49.275848,50.724155,4.0919094,74.365303,17.111895,8.5228081,66.980865,10.631237,49.501202,19.399324,55.005371,65.743622,2599.522807,32.465359,9.857934,14.89919,79.27504,47.145115,461812.94,3.956676,57.892464,57.892464,98.590851,90.807632,91.267052,68.218246,24.392557,61.775368,43.156998,21.52268,22.389004,36.530426,59.772121,79.755867,66.076241,42.553822,7.1094804,3.2607872,20.080194,35.004772,27.198729,50.968491,23.590603,537.733753
east godavari,33.187843,7.3405633,24.768139,39.38678,113.98127,39.224167,466194.1025,4.0046449,64.026466,96.719101,85.732193,1.6452775,687.2673142,31.440918,6.5120139,27.318361,132.46971,25.588385,38689.5815,4.7204933,0.40500978,77.821693,10.4995,36.096539,0.97259259,3267.899957,60.622562,0.67268491,6.6559863,31.744471,32.406277,4.3625689,112974.66,3955.1672,0.82854939,-18.488441,andhra pradesh,47.130089,31.81398,1.6394161,7.7169061,82.288086,3.4027255,407150.5912,27.486362,72.513641,4.1703815,74.822174,17.092527,8.0852995,49.589012,31.173834,56.200958,19.630209,46.1549,53.399364,3052.469259,33.187843,7.3405633,24.768139,60.478527,39.224167,466194.09,4.0046449,64.026466,64.026466,98.535767,96.719101,85.732193,82.104004,16.637161,47.483597,41.284397,10.144078,3.0324607,29.827332,47.172668,66.519058,72.329674,26.033228,9.2685843,6.7412844,20.151205,33.632954,30.676964,24.769489,16.489372,687.2673142
west godavari,32.904095,7.5341334,17.843102,50.556339,135.81673,17.49711,492385.9302,4.4116306,70.963951,92.009171,84.329681,1.7861047,510.6030824,31.284149,6.5380697,26.025749,140.04688,20.537071,40835.70026,4.6209497,0.3282856,76.533752,7.6200461,34.228886,0.94161367,2323.768092,57.780285,0.844491,6.7175074,31.575977,19.01709,4.5162902,122181.06,2834.3711,0.99606371,-4.2301483,andhra pradesh,33.704544,32.238667,1.6050541,7.6553631,81.093369,3.6425149,575244.7013,19.084372,80.915627,4.2594481,76.485474,14.909286,8.6052408,58.304626,13.236122,52.377163,16.424944,51.832645,34.266636,2381.336065,32.904095,7.5341334,17.843102,75.751282,17.49711,492385.94,4.4116306,70.963951,70.963951,96.518669,92.009171,84.329681,85.986435,26.362511,69.702759,40.36438,24.45331,24.654917,30.3918,52.465843,80.830162,60.120304,34.739491,18.110149,4.1105676,25.440762,41.696072,32.270725,43.121162,14.551086,510.6030824
krishna,32.714645,7.9263659,17.567841,51.149582,138.67117,32.699211,463116.085,3.9872394,62.756359,96.542854,88.155159,1.9735397,616.525847,31.807903,7.0474257,23.531895,138.78412,38.003563,43855.26386,4.6080704,0.38734645,75.410301,8.8742409,38.366882,0.93571121,3020.41483,58.175972,1.0378284,7.1964216,31.961613,35.351387,4.2976551,114927.4,3636.9407,0.87894011,-0.11294556,andhra pradesh,43.817188,32.131184,1.6062914,7.7437387,80.151024,3.4216008,430234.482,41.870289,58.129711,4.1205287,71.592545,18.920229,9.4872255,52.725666,22.240593,53.403221,17.977062,48.15625,33.828804,2658.980615,32.714645,7.9263659,17.567841,74.961777,32.699211,463116.09,3.9872394,62.756359,62.756359,97.982872,96.542854,88.155159,85.48439,10.90245,43.266792,31.052855,10.378788,8.9151545,37.271751,38.482727,61.085693,51.087357,22.366098,11.961348,9.1064167,20.258936,29.300987,22.369896,46.420403,32.769226,616.525847
guntur,33.491524,5.8933582,31.99814,34.607162,116.23602,32.081585,460745.316,4.3860154,74.133957,85.866127,87.065514,1.5537369,588.9367275,31.444885,5.6320701,37.337448,112.32639,38.281605,45779.26769,4.5372596,0.33969936,79.512932,9.8210793,27.571224,0.95551056,3020.867711,58.294903,0.59822637,5.6746988,31.778793,35.181595,4.4616375,113480.65,3609.8044,0.26128817,3.9096298,andhra pradesh,47.517834,31.954746,1.361927,6.292201,69.759705,3.4498858,449488.619,36.045589,63.954407,4.2540154,78.70929,13.512299,7.77841,38.348293,28.292353,52.33709,18.291763,51.527649,74.936623,2865.182588,33.491524,5.8933582,31.99814,70.145874,32.081585,460745.31,4.3860154,74.133957,74.133957,100.0,85.866127,87.065514,80.272003,19.808044,65.440926,42.013493,8.9125967,6.7589059,52.458427,40.691242,74.636482,69.04467,22.744953,16.173136,5.8868341,21.79212,33.096657,18.832495,68.332169,18.547634,588.9367275
prakasam,34.434666,7.2030115,19.678202,46.224354,123.76482,15.935832,228996.806,4.7053862,74.312714,94.528847,90.498711,1.8664153,366.7117584,31.341532,5.1266608,41.333332,103.91687,21.408606,35073.033,4.8698335,0.52953941,80.522003,12.31066,40.391434,0.91605228,1976.266675,54.137413,0.95036298,5.4516411,31.825655,18.672218,4.7876101,65425.055,2342.9785,2.0763507,19.847946,andhra pradesh,57.997963,31.861183,1.2899798,6.0539532,64.358932,3.3739784,394899.6155,23.65213,76.34787,4.2437797,79.430595,12.690407,7.8789959,36.530884,26.825424,60.069073,20.068502,44.833923,75.898918,1732.753577,34.434666,7.2030115,19.678202,69.234695,15.935832,228996.81,4.7053862,74.312714,74.312714,95.080841,94.528847,90.498711,82.543221,17.456331,54.11676,39.414425,9.1240253,2.9645329,43.495537,31.759197,63.302315,44.32803,25.843685,13.799058,10.621963,23.352966,25.547432,19.294018,54.383224,34.779301,366.7117584
sri potti sriramulu nellore,33.966518,7.6708803,18.210552,41.182037,136.6736,28.483534,385566.6815,4.3733549,63.888939,87.84729,93.501053,1.72571,410.5550227,31.74095,5.9544878,35.552464,115.21082,27.657362,35347.68381,4.8232503,0.37025917,76.862541,12.156503,33.790134,0.95536721,1984.735576,54.057156,0.77034283,6.2486792,32.122414,28.070448,4.5983028,95375.547,2395.2905,1.7163925,21.462784,andhra pradesh,40.32262,32.422604,1.4695116,6.9695673,74.616173,3.4585919,449950.7551,31.948376,68.05162,4.4375443,72.721634,17.908157,9.3702097,47.52467,26.606209,63.401833,18.43375,38.116684,41.968361,2001.57273,33.966518,7.6708803,18.210552,76.89193,28.483534,385566.69,4.3733549,63.888939,63.888939,97.777885,87.84729,93.501053,78.276756,24.84281,54.420311,41.583481,11.861711,16.227249,35.564034,43.678741,66.917732,54.131008,32.349174,6.3499174,10.948113,20.022404,35.224144,30.557112,49.327164,13.033406,410.5550227
y.s.r.,34.613979,8.9586639,17.813509,42.272907,157.66254,30.215952,597365.5788,4.6737595,72.162315,92.616058,91.571548,2.1687906,418.19803,31.19063,6.6521196,35.239429,120.72137,38.685688,61521.98435,4.7889585,0.50861907,79.553619,13.117012,36.821945,1.0036974,1701.891731,55.794113,1.1650932,7.1070967,31.865902,34.450821,4.731359,167219.75,2120.0898,2.3065443,36.94117,andhra pradesh,32.959183,32.57093,1.3419322,6.488245,66.124016,3.6435347,576914.5891,33.862183,66.137817,4.5177803,76.851112,16.952187,6.1967015,59.656876,24.573683,60.19133,16.827538,40.864338,47.529858,1878.143001,34.613979,8.9586639,17.813509,82.701576,30.215952,597365.56,4.6737595,72.162315,72.162315,94.926987,92.616058,91.571548,79.978081,20.210453,59.358437,41.533047,13.770899,8.5812941,41.272774,47.187672,73.523582,49.288078,29.588282,6.8926649,2.6637037,11.248002,22.768822,17.753654,31.311438,18.462589,418.19803
kurnool,32.205811,7.2225347,25.428612,31.408432,123.6464,32.93993,262655.1973,4.8421092,66.692474,93.58773,83.863739,1.9298937,513.7918658,30.509094,4.7980647,43.583164,99.072472,31.562557,27752.1493,5.3252988,0.61304069,78.761528,16.23814,23.159626,0.90763712,2471.211136,70.428101,1.0222566,5.2153749,30.80114,32.251244,5.083704,68184.695,2985.0029,2.4244699,24.573929,andhra pradesh,57.184994,31.010937,1.1637403,5.5776029,57.682133,3.1230443,245555.4052,31.434175,68.565819,4.8295584,75.466446,17.433357,7.1001964,36.402737,28.95583,64.524918,19.856031,36.97456,75.81955,2295.293777,32.205811,7.2225347,25.428612,71.122757,32.93993,262655.19,4.8421092,66.692474,66.692474,100.0,93.58773,83.863739,79.952881,11.590368,37.564899,34.123154,12.538208,13.994746,40.946499,39.128029,62.433319,59.913696,28.486538,7.2383037,8.0369215,13.263379,21.406858,11.747894,51.489304,31.125854,513.7918658
anantapur,33.625816,7.790812,21.223249,44.82122,130.23485,31.77177,350782.0259,4.1254158,66.110504,94.952049,92.226723,2.0757759,596.7428353,31.622808,5.7204266,38.095058,111.43269,34.521732,34788.72536,4.6824684,0.41428232,76.674179,10.667555,46.692081,0.97102523,2321.746432,48.259968,1.1047506,6.1437578,32.032364,33.146751,4.4039421,99399.805,2918.4893,2.0703855,18.802155,andhra pradesh,46.875237,32.492176,1.2687711,5.891118,66.149704,3.1722143,290187.2547,33.733852,66.266151,4.5204463,79.11615,13.891223,6.9926209,48.076813,25.730806,58.60154,18.84477,46.130554,55.162918,2337.799153,33.625816,7.790812,21.223249,72.285133,31.77177,350782.03,4.1254158,66.110504,66.110504,99.021652,94.952049,92.226723,84.519127,6.3991628,38.34388,9.0770664,2.2283397,5.3409309,27.212873,22.103075,48.132957,64.909187,39.721725,11.877532,7.4169354,20.573999,26.665541,23.2003,38.914852,19.628923,596.7428353
chittoor,34.013336,8.8034182,11.49067,55.744518,162.07869,29.428726,423155.9263,4.2246246,68.296227,95.761993,91.478416,1.8344423,483.5669627,30.963385,7.0237036,26.852539,144.03101,29.563108,38399.0461,4.8931246,0.48336232,75.767776,13.040933,46.254059,0.97270083,2403.356132,49.507935,0.86174142,7.3218102,31.474258,29.495918,4.5588746,102846.8,2886.9231,1.7797146,18.047684,andhra pradesh,49.31908,32.219227,1.5284005,7.2063074,75.050499,3.3381231,398295.1029,29.328972,70.671028,4.424562,76.951859,16.059013,6.989131,46.442913,12.2658,56.349518,15.71645,47.295368,37.8269,2241.21446,34.013336,8.8034182,11.49067,86.691864,29.428726,423155.94,4.2246246,68.296227,68.296227,98.681709,95.761993,91.478416,79.577171,9.3895931,36.955471,7.9684696,3.862783,1.363708,23.80806,27.608862,51.395329,63.869457,33.245937,7.5166173,8.8022699,16.613817,33.017731,27.123987,45.668907,19.58427,483.5669627
belgaum,33.331348,9.7093906,8.1374578,54.081337,168.74348,21.782906,405943.4171,5.7035151,60.029106,94.75267,93.563774,1.8351666,748.0093491,30.848797,6.9944005,22.784338,145.57111,30.631054,23663.34902,5.8013873,0.57432771,74.973862,13.110746,35.307934,0.94014335,2537.71213,59.444736,0.89502323,7.6124802,31.413961,26.20698,5.7524509,110691.13,3285.7214,2.7149901,23.172379,karnataka,39.708847,30.879292,1.6192873,7.71767,79.52684,3.1077561,223313.5827,27.213795,72.786209,6.1521668,72.050468,21.064386,6.8851428,55.043823,45.288303,68.530045,26.268991,32.153149,64.918556,3108.533707,33.331348,9.7093906,8.1374578,88.428261,21.782906,405943.41,5.7035151,60.029106,60.029106,97.979492,94.75267,93.563774,72.6549,24.292622,48.940788,38.588051,30.789127,28.361183,46.323753,67.9842,75.597855,53.299324,31.928795,1.8343143,0.0,6.5601735,14.163524,11.380156,35.356312,16.773262,748.0093491
bagalkot,31.444504,9.8874207,4.8150258,52.488476,159.79626,35.204517,-51624.05406,6.0293207,54.105778,96.894943,92.570755,1.6496148,261.2648362,29.357841,5.8300543,34.51244,120.99096,35.672958,-4259.836874,6.3160954,0.66946101,71.931137,14.245605,18.893646,0.85004604,1054.673609,78.001297,0.79956877,6.6355991,29.772125,35.438736,6.172708,-13663.472,1315.9385,4.0573664,38.805305,karnataka,49.337437,30.230085,1.4562366,6.7604513,73.870918,2.7609444,1865.199305,33.880405,66.119591,6.5793614,71.018127,20.72731,8.2545605,47.557507,37.01276,70.324257,23.261871,30.359068,34.979309,1131.097757,31.444504,9.8874207,4.8150258,86.139023,35.204517,-51624.055,6.0293207,54.105778,54.105778,99.155579,96.894943,92.570755,73.932503,25.84691,55.508717,48.870461,15.706912,22.799751,49.584312,76.390625,82.340836,67.1222,40.778938,5.0121112,0.72423601,17.359421,27.725714,15.630553,24.95047,21.225454,261.2648362
bijapur,31.902769,9.0603867,13.965386,55.298012,169.71692,19.974855,-17951.491,5.452765,63.152004,93.305054,91.335068,1.765048,242.7093463,30.669786,6.0737238,35.73016,134.49443,27.882555,-8876.815033,6.0099306,0.61056805,76.199928,13.067918,39.482021,0.9128775,1128.517068,53.823032,0.85217053,6.6023679,30.888027,23.928705,5.731348,-10483.048,1371.2264,2.9866629,35.222488,chhattisgarh,32.426178,30.012268,0.89770877,4.3906579,47.661366,1.5597999,-1182831.976,12.086018,87.913986,5.1630135,65.69857,27.693537,6.6078901,34.191711,49.824997,72.041794,19.769373,28.600063,20.878223,159.5918363,30.938938,6.7664127,32.78434,65.653839,15.825717,-918896.75,5.532804,59.708279,59.708279,100.0,66.617889,69.891701,53.677048,13.652253,19.866926,22.493067,7.1048031,4.6682816,16.71933,14.058458,33.524582,63.387455,61.117374,1.7611802,2.4115481,20.731653,59.441299,52.236153,32.635262,18.090862,10.25096697
bijapur,31.902769,9.0603867,13.965386,55.298012,169.71692,19.974855,-17951.491,5.452765,63.152004,93.305054,91.335068,1.765048,242.7093463,30.669786,6.0737238,35.73016,134.49443,27.882555,-8876.815033,6.0099306,0.61056805,76.199928,13.067918,39.482021,0.9128775,1128.517068,53.823032,0.85217053,6.6023679,30.888027,23.928705,5.731348,-10483.048,1371.2264,2.9866629,35.222488,karnataka,39.759377,30.695503,1.399611,6.5892081,70.363647,2.7387638,-11542.29104,23.345024,76.654976,6.155005,73.224037,17.96549,8.8104744,53.545677,29.139036,62.470226,24.260008,39.341267,61.394428,1235.371819,31.902769,9.0603867,13.965386,87.163437,19.974855,-17951.49,5.452765,63.152004,63.152004,95.521355,93.305054,91.335068,62.802326,30.139935,53.859921,45.266171,22.941217,19.296303,54.594769,72.706749,78.748558,48.580872,38.255386,2.9978719,1.8287039,11.802835,17.628138,10.827043,45.812626,16.058855,242.7093463
bidar,31.792238,8.0975237,19.716379,49.485619,156.24599,25.808514,879.5684537,6.0574875,59.295933,96.246689,91.432968,1.8739585,232.9614535,29.326122,7.2540913,25.452427,145.56355,30.425898,1394.561667,5.8533154,0.50228798,66.526154,11.666845,47.140381,0.91459835,986.2192714,49.106308,0.95936012,7.4152546,29.797348,28.117207,5.9554014,1296.1566,1219.1807,0.84343243,10.682434,karnataka,51.407101,29.712652,1.555765,7.4565349,74.987343,2.7394295,-27736.0734,27.84679,72.153214,5.7568765,68.9711,24.946306,6.0825939,44.839588,27.084362,69.315109,23.927963,31.201658,37.06377,1118.071256,31.792238,8.0975237,19.716379,79.703995,25.808514,879.56848,6.0574875,59.295933,59.295933,98.197464,96.246689,91.432968,79.141388,36.112637,42.503658,39.006138,28.640959,31.815523,51.9184,59.266304,68.393242,66.595444,54.460938,9.3692007,7.0115881,25.134409,17.498932,12.693371,24.690277,15.08566,232.9614535
raichur,30.588263,8.0390501,21.042364,49.980091,137.14711,28.269053,-51309.7892,6.1493192,61.395325,93.027588,94.260223,1.7081552,281.1539215,29.557775,4.7460694,49.557201,93.889008,33.022003,-2408.548244,5.6942525,0.60573864,71.629997,15.753677,20.038431,0.86089998,1010.872057,72.989159,0.84725517,5.4626451,29.782017,30.645527,5.9217858,-13049.802,1292.026,3.2929807,43.258102,karnataka,54.020321,29.469019,1.1208261,5.3216214,57.362343,2.6824701,-59704.30832,28.813442,71.186554,6.4937024,70.523247,22.681551,6.795197,39.007267,23.719891,73.634544,24.42107,27.676973,67.713577,1314.332114,30.588263,8.0390501,21.042364,74.180237,28.269053,-51309.789,6.1493192,61.395325,61.395325,98.244781,93.027588,94.260223,77.782608,24.901829,54.46759,18.48041,23.236233,36.261837,50.506538,70.848969,84.960228,60.476929,51.004993,4.6741962,9.825017,14.627221,12.140112,8.8572254,32.16972,24.666227,281.1539215
koppal,32.021805,7.8711009,17.267786,47.260967,132.89238,20.551285,-62724.17916,5.7790294,60.392284,91.241417,86.258781,1.8214239,205.3451802,30.331123,5.4351668,35.411129,131.19011,19.759552,-5147.852513,5.995132,0.68213338,74.282921,14.622386,33.02063,0.93206173,723.1477242,58.220787,0.88936216,5.973897,30.705034,20.155418,5.8870807,-17881.414,928.49292,2.4359341,1.7022705,karnataka,49.757111,30.16588,1.3283861,6.2504535,68.379776,2.602998,-108187.1511,19.567856,80.432144,6.0635276,71.510468,22.528725,5.9608045,41.484306,31.558462,67.634224,26.823421,34.056637,50.690823,794.9199862,32.021805,7.8711009,17.267786,73.683601,20.551285,-62724.18,5.7790294,60.392284,60.392284,97.298065,91.241417,86.258781,77.77771,49.205669,56.232506,53.201042,31.364161,45.706619,38.605492,78.272545,92.621902,40.67746,32.483948,3.0600343,3.106333,13.863466,11.620673,8.9439135,47.455677,11.610101,205.3451802
gadag,33.307144,8.0067043,15.423923,59.613888,147.46146,38.778965,-45524.72356,5.4487891,60.631073,91.351372,88.016357,1.7453231,167.9743878,29.30982,6.4795322,28.591299,144.06822,42.849957,-12440.31855,5.8533673,0.49604157,69.864197,10.177645,29.721569,0.96298897,618.8214394,61.629803,0.78233409,6.8055706,30.163216,40.814461,5.6510782,-19503.564,786.79584,1.5271721,3.3932343,karnataka,53.768394,31.343914,1.5627236,7.4279265,78.515152,2.7811432,-49.34759501,41.998188,58.001816,5.5453634,68.056366,22.314442,9.6291962,37.582977,30.810791,67.616577,25.079031,34.787434,40.008842,754.6569982,33.307144,8.0067043,15.423923,78.719223,38.778965,-45524.723,5.4487891,60.631073,60.631073,99.157784,91.351372,88.016357,79.859573,67.929207,82.806313,72.451309,59.365559,54.444069,67.106812,61.213005,94.828743,82.82309,72.854073,5.0516195,2.1974289,17.570442,17.947248,11.646286,34.309391,23.948845,167.9743878
dharwad,33.733047,8.9033689,7.3372974,58.377045,164.0067,56.564789,503524.4813,5.738862,59.919006,90.78447,93.416359,1.7722423,295.1331699,30.811825,7.7078352,20.139616,145.72299,58.423637,34466.22215,6.2523656,0.60008842,73.8479,12.968026,44.401924,1.0371724,1088.899122,46.382545,0.73506987,7.9627728,31.434752,57.494213,5.9956141,134488.92,1384.0323,1.1955338,18.283707,karnataka,37.069431,31.330067,1.7963848,8.5995874,86.2565,3.3967657,427460.9743,56.482548,43.517452,5.5824838,68.308479,23.959538,7.7319837,53.715038,30.609873,65.496254,20.81772,37.540699,68.526543,1280.977201,33.733047,8.9033689,7.3372974,88.826767,56.564789,503524.47,5.738862,59.919006,59.919006,94.25618,90.78447,93.416359,64.149696,47.072048,68.652496,58.002079,29.76371,35.85915,53.95261,88.728577,93.038712,66.226524,43.639763,2.3719492,0.57670712,17.71034,18.523056,8.9653664,26.295486,9.8021488,295.1331699
uttara kannada,33.990116,8.6347332,4.3346992,54.157997,149.8847,21.744425,411001.7238,5.1204491,55.248867,96.975723,93.457047,1.9976795,267.6195095,31.057066,7.8817921,13.888438,169.06131,31.613588,27532.50715,5.6102376,0.41584393,68.557907,8.9439812,56.099575,1.0623704,865.0573906,40.876148,0.93530905,8.0596905,31.750063,26.679007,5.3653431,118135.44,1132.6769,0.75294113,-19.176605,karnataka,27.486343,32.524055,1.8022712,8.5064163,90.004417,3.2356565,332490.4398,28.470411,71.529587,5.067306,68.473328,26.714363,4.8123131,69.48938,42.04274,64.906776,21.817957,36.978645,62.181992,1031.055663,33.990116,8.6347332,4.3346992,87.397697,21.744425,411001.72,5.1204491,55.248867,55.248867,99.25383,96.975723,93.457047,85.837555,11.392914,15.241077,9.9862595,11.302617,9.1006117,21.821325,55.922443,63.499958,30.794889,20.171045,1.7023745,1.2367506,27.241034,16.810495,7.8370171,33.030651,17.29315,267.6195095
haveri,32.909336,7.3027978,14.916375,58.937412,135.66815,24.327873,44838.60309,5.6195116,60.239769,91.748741,83.214195,1.7630292,221.5352184,30.234581,6.3685899,22.064508,138.26958,22.531334,-2130.863321,5.5805554,0.55535448,74.292351,11.79639,15.70501,0.90209085,807.1702814,76.043732,0.86093837,6.5697746,30.810598,23.429604,5.6000338,7984.1704,1028.7054,0.93420792,-2.6014252,karnataka,52.562958,31.22576,1.5058932,7.0287685,77.696709,2.801862,36640.59112,25.808117,74.191879,6.0358047,73.644951,19.658503,6.6965451,39.185783,45.020664,70.087212,26.712008,30.258188,53.24247,1029.11876,32.909336,7.3027978,14.916375,71.390312,24.327873,44838.602,5.6195116,60.239769,60.239769,98.804283,91.748741,83.214195,76.429893,25.168451,47.030231,39.233269,17.106388,29.245892,39.474304,65.425308,72.759666,52.466656,41.85619,2.33763,3.1783257,23.56251,20.873339,9.1173935,41.89019,15.066717,221.5352184
bellary,31.673067,7.1499233,19.754438,51.848942,152.83295,35.136971,-64813.35548,5.3910465,63.055862,88.668182,86.69886,1.9983772,333.4518131,29.865549,5.1852589,41.752373,106.4689,41.748508,12461.4076,6.1303716,0.73837394,74.348984,16.043087,22.780287,0.9211989,1403.122108,65.887894,1.0771782,5.5625081,30.212624,38.442741,5.7607088,-2376.665,1736.574,1.9646645,46.364044,karnataka,51.482262,30.713648,1.4027644,6.7205291,69.567902,3.0726843,229652.9854,42.452862,57.547134,5.6272783,66.793503,24.829609,8.376893,37.185921,46.664127,69.134697,28.93297,33.646931,62.603039,1551.735347,31.673067,7.1499233,19.754438,77.267426,35.136971,-64813.355,5.3910465,63.055862,63.055862,92.349915,88.668182,86.69886,86.885658,27.733335,78.987648,68.379631,33.894737,29.376305,72.142036,93.522766,99.393295,77.533348,68.695671,9.3449831,8.6830873,24.751394,27.912327,16.836981,75.690231,11.388766,333.4518131
